rup_mag,rup_rake,dist_rrup,site_vs30,result_type,damping,0.010, 0.015, 0.020, 0.025, 0.030, 0.040, 0.050, 0.060, 0.070, 0.080, 0.090, 0.100, 0.150, 0.200, 0.250, 0.300, 0.350, 0.400, 0.450, 0.500, 0.550, 0.600, 0.650, 0.700, 0.750, 0.800, 0.850, 0.900, 0.950, 1.000, 1.050, 1.100, 1.150, 1.200, 1.250, 1.300, 1.350, 1.400, 1.450, 1.500, 1.550, 1.600, 1.650, 1.700, 1.750, 1.800, 1.850, 1.900, 1.950, 2.000, 2.500, 3.000, 3.500, 4.000, 5.000, 6.000, 7.000, 8.000, 10.00,pga,pgv
4,0,0,1105,MEAN,5,0.16132,0.18513,0.22299,0.26515,0.30249,0.35418,0.37761,0.38257,0.37743,0.36762,0.35518,0.34133,0.26979,0.20984,0.16351,0.12811,0.10011,0.077772,0.061072,0.048547,0.039059,0.031804,0.026198,0.021822,0.018372,0.015623,0.013415,0.011621,0.010153,0.0089395,0.0079274,0.0070771,0.006357,0.0057428,0.0052151,0.0047588,0.0043618,0.0040143,0.0037085,0.0034378,0.0031975,0.0029823,0.0027896,0.002616,0.002459,0.0023166,0.0021868,0.0020683,0.0019597,0.0018599,0.0011901,0.00083012,0.00061884,0.00047997,0.00031483,0.00022232,0.00016514,0.00012734,8.2056e-05,0.15441,3.3203
4,0,1,1105,MEAN,5,0.16132,0.18513,0.22299,0.26515,0.30249,0.35418,0.37761,0.38257,0.37743,0.36762,0.35518,0.34133,0.26979,0.20984,0.16351,0.12811,0.10011,0.077772,0.061072,0.048547,0.039059,0.031804,0.026198,0.021822,0.018372,0.015623,0.013415,0.011621,0.010153,0.0089395,0.0079274,0.0070771,0.006357,0.0057428,0.0052151,0.0047588,0.0043618,0.0040143,0.0037085,0.0034378,0.0031975,0.0029823,0.0027896,0.002616,0.002459,0.0023166,0.0021868,0.0020683,0.0019597,0.0018599,0.0011901,0.00083012,0.00061884,0.00047997,0.00031483,0.00022232,0.00016514,0.00012734,8.2056e-05,0.15441,3.3203
4,0,2,1105,MEAN,5,0.12679,0.1458,0.17591,0.2086,0.23524,0.27193,0.29143,0.29904,0.298,0.29298,0.28485,0.27486,0.21893,0.17073,0.13327,0.10452,0.081724,0.063493,0.049843,0.039587,0.031811,0.025857,0.021253,0.017657,0.014823,0.012567,0.010756,0.0092867,0.0080863,0.0070959,0.0062726,0.0055827,0.0050001,0.0045049,0.0040807,0.0037153,0.0033984,0.0031222,0.0028799,0.0026663,0.0024773,0.0023087,0.0021583,0.0020232,0.0019014,0.0017913,0.0016913,0.0016002,0.0015171,0.0014408,0.00093323,0.0006634,0.00050319,0.00039564,0.00026505,0.00018905,0.00014072,0.00010819,6.8798e-05,0.12129,2.631
4,0,3,1105,MEAN,5,0.084346,0.096704,0.11675,0.13879,0.15645,0.18086,0.19464,0.20094,0.20124,0.19881,0.19406,0.18787,0.15142,0.11907,0.093534,0.073721,0.05787,0.045099,0.035486,0.028229,0.022705,0.01846,0.015167,0.012589,0.010552,0.008928,0.0076225,0.0065631,0.0056972,0.0049829,0.0043897,0.0038932,0.0034745,0.0031191,0.0028154,0.0025544,0.0023286,0.0021322,0.0019606,0.0018096,0.0016765,0.0015582,0.0014529,0.0013587,0.001274,0.0011978,0.0011287,0.001066,0.001009,0.0009568,0.00061449,0.00043735,0.00033335,0.00026389,0.00017932,0.00012935,9.7033e-05,7.4975e-05,4.7879e-05,0.080749,1.774
4,0,4,1105,MEAN,5,0.060093,0.068527,0.082593,0.098515,0.11171,0.13022,0.14061,0.14529,0.14563,0.144,0.14074,0.13648,0.11103,0.08801,0.069579,0.055127,0.04346,0.033992,0.026827,0.021394,0.017242,0.01404,0.011548,0.0095903,0.0080398,0.0068005,0.0058023,0.0049909,0.0043267,0.0037782,0.0033224,0.0029406,0.0026186,0.0023454,0.0021119,0.0019113,0.0017379,0.0015873,0.0014557,0.0013401,0.0012383,0.001148,0.0010678,0.00099604,0.00093174,0.00087389,0.00082162,0.00077426,0.00073124,0.00069198,0.0004368,0.0003076,0.00023311,0.00018428,0.00012544,9.0949e-05,6.8656e-05,5.3386e-05,3.4481e-05,0.057615,1.2798
4,0,5,1105,MEAN,5,0.045161,0.051202,0.061536,0.07357,0.083947,0.098807,0.10706,0.11068,0.111,0.10978,0.10738,0.10426,0.085492,0.068237,0.054251,0.043184,0.034178,0.026821,0.021229,0.016973,0.013708,0.011182,0.0092094,0.0076563,0.0064228,0.0054345,0.004637,0.0039874,0.0034548,0.0030143,0.0026479,0.0023407,0.0020815,0.0018614,0.0016732,0.0015115,0.0013718,0.0012505,0.0011445,0.0010515,0.0009696,0.00089701,0.00083255,0.000775,0.00072346,0.00067714,0.00063534,0.00059752,0.0005632,0.00053193,0.00033005,0.00022952,0.00017252,0.00013584,9.2198e-05,6.697e-05,5.0764e-05,3.9674e-05,2.5898e-05,0.043366,0.97335
4,0,6,1105,MEAN,5,0.035323,0.039825,0.047697,0.057096,0.065505,0.07781,0.084632,0.087575,0.087896,0.086964,0.085133,0.08275,0.068324,0.054862,0.043831,0.035032,0.027822,0.021899,0.017379,0.013926,0.01127,0.009209,0.0075957,0.006322,0.0053081,0.0044939,0.0038356,0.0032984,0.0028574,0.0024921,0.0021878,0.0019325,0.0017168,0.0015336,0.0013769,0.0012422,0.0011258,0.0010246,0.00093634,0.00085887,0.00079067,0.00073024,0.00067661,0.00062876,0.00058593,0.00054747,0.00051279,0.00048143,0.00045301,0.00042715,0.00026098,0.0001793,0.00013365,0.00010473,7.0737e-05,5.1376e-05,3.9039e-05,3.0624e-05,2.0162e-05,0.033971,0.77006
4,0,7,1105,MEAN,5,0.028487,0.031948,0.038118,0.045648,0.052604,0.063004,0.068803,0.071297,0.071644,0.070931,0.069501,0.067632,0.056189,0.045355,0.03639,0.029189,0.023252,0.018351,0.014598,0.011723,0.0095042,0.0077786,0.0064248,0.0053536,0.0044991,0.0038115,0.0032547,0.0027995,0.0024253,0.0021149,0.001856,0.0016386,0.0014548,0.0012985,0.0011648,0.0010498,0.0009504,0.00086402,0.0007886,0.00072243,0.00066418,0.00061258,0.0005668,0.00052597,0.00048945,0.00045666,0.00042712,0.00040043,0.00037624,0.00035426,0.00021357,0.00014512,0.0001073,8.3677e-05,5.6195e-05,4.0761e-05,3.101e-05,2.4388e-05,1.6164e-05,0.027436,0.62785
4,0,8,1105,MEAN,5,0.023531,0.026261,0.031209,0.037364,0.043211,0.052133,0.057163,0.059347,0.059728,0.05919,0.058057,0.05656,0.047258,0.038323,0.030864,0.024836,0.019838,0.015694,0.012511,0.010066,0.0081746,0.0067005,0.0055415,0.0046227,0.0038884,0.0032964,0.0028164,0.0024233,0.0020997,0.0018309,0.0016066,0.001418,0.0012584,0.0011226,0.0010063,0.00090628,0.00081977,0.00074459,0.00067893,0.00062133,0.00057062,0.00052572,0.00048587,0.00045035,0.00041858,0.00039008,0.0003644,0.00034122,0.00032022,0.00030115,0.00017945,0.00012074,8.8619e-05,6.8777e-05,4.5913e-05,3.3235e-05,2.5292e-05,1.9923e-05,1.3271e-05,0.022694,0.5241
